380 0
1000 0.04 0.04
7.2388 7.2388 7.2388
3.77638 3.73085 2.54305 -0.00150427 -0.00401588 0.0900887 -0.502011 0.0040037 -0.864852
0.663941 2.8962 4.19127 0.0491725 -0.133109 0.121538 0.464641 -0.746617 0.4761
2.30369 3.98765 2.94 -0.0394977 -0.0925468 -0.0362181 0.730312 0.659184 0.179222
2.79884 6.04086 5.61394 -0.00865442 -0.000617822 0.0408605 0.856465 0.46132 -0.231627
4.59808 5.7506 2.44098 -0.0277054 -0.00536182 0.110213 0.414935 -0.0209345 0.90961
5.12247 3.86995 6.68822 -0.0475599 -0.0269385 -0.0336713 0.117664 0.493014 -0.862028
7.06835 5.00885 5.21671 -0.109005 0.0764973 -0.044117 0.495272 0.802572 0.332541
1.17066 4.6205 3.71454 -0.0288715 -0.0148202 -0.0565372 -0.805337 0.373232 -0.460576
3.40293 0.221431 1.37363 -0.00227938 -0.021245 0.0127219 -0.238709 -0.318546 -0.917359
3.88087 2.49642 5.55777 0.0177635 0.0113629 -0.00196234 0.965986 -0.217771 -0.13945
4.64996 2.49634 6.1719 -0.0696873 0.014045 0.0329296 0.958306 0.164751 -0.233467
1.56731 3.84889 6.63266 0.0165106 -0.0440038 -0.00966045 -0.555365 -0.57585 -0.599972
6.19425 0.525824 2.52166 0.0500011 0.0434976 -0.0124343 -0.165733 0.964987 -0.203306
5.44622 6.0291 5.07563 -0.0171912 -0.0293541 -0.00976898 -0.846189 0.109361 -0.52154
4.03717 6.42226 0.00949387 0.0442426 -0.0734942 -0.136027 -0.196011 0.147653 0.969422
5.68114 1.45433 4.63308 0.0848344 0.0313149 0.0624502 -0.642544 -0.520555 -0.56228
0.298284 6.83191 4.83908 -0.00808215 0.0342213 -0.0669646 -0.626896 -0.429532 0.650003
4.7748 4.59677 5.74159 -0.094501 -0.0429388 0.0258331 0.312491 0.886444 -0.34142
2.20589 2.76982 2.22082 -0.0313052 -0.0815846 -0.0422778 -0.469121 -0.587142 -0.65969
2.18899 2.10178 5.74144 0.0571668 -0.0129309 -0.000202565 -0.690021 -0.337393 0.640341
2.40512 5.86216 6.73347 0.0567492 0.0413809 0.0963758 -0.710275 -0.167325 -0.683748
6.89114 4.8033 7.16138 -0.0339006 -0.0179395 -0.0153985 -0.736836 0.66613 0.115513
2.17577 1.5143 0.802703 -0.0141101 0.00044572 0.0306331 -0.423805 -0.876717 -0.227499
0.725993 0.980677 0.745275 -0.0736698 0.0509409 0.0715261 0.353531 0.500563 0.790223
6.92994 4.30666 1.17694 -0.0607048 -0.00977352 0.00457274 -0.928916 -0.0602178 -0.365361
1.09876 3.13024 3.56299 0.00953466 -0.0581463 0.0916789 -0.476202 0.719575 -0.505414
0.238152 6.85215 1.10119 -0.0221511 -0.0125749 0.0204142 0.28293 0.606237 -0.743255
3.7829 4.69941 6.60555 -0.0837326 0.0119663 -0.00521985 0.491324 0.354517 0.795562
3.32343 3.92457 5.4995 0.000252283 -0.0683111 0.0118231 0.588609 0.504434 -0.631733
2.16504 6.32684 2.6156 -0.147507 -0.0820674 -0.197493 -0.442826 0.0979981 -0.891236
5.29489 4.86022 4.86038 -0.00586148 -0.0488797 -0.0823486 -0.627301 -0.452816 -0.633602
0.221039 4.43398 5.53992 -0.00509413 0.239388 -0.0329917 0.286256 0.955205 -0.0751072
0.900858 2.82658 5.02807 0.0201278 0.00101668 0.00779366 0.041289 -0.900067 0.433792
1.39477 1.31486 0.564092 -0.0356553 0.092639 0.0534917 0.114984 -0.992121 0.0497432
5.95941 6.77175 1.13201 0.0292823 -0.0855736 -0.0597258 -0.900439 0.302754 -0.31233
6.50845 6.4867 3.91596 -0.0688192 0.0361443 0.00893297 -0.169874 -0.974394 0.147303
1.73187 1.31204 5.8419 -0.0856706 -0.0550569 0.0479014 0.863 0.255226 -0.435995
6.84116 1.61106 2.91322 0.0399249 0.0445814 0.0469145 0.255018 -0.925688 0.279407
6.962 2.78785 1.70616 0.0288359 -0.018846 -0.0237828 -0.781747 0.59695 0.180338
6.87607 5.59383 6.78721 -0.0056886 -0.0396982 0.0378742 -0.970463 -0.0527643 0.235408
5.56479 4.16254 4.3008 0.00482747 -0.0306151 -0.0839996 -0.854788 -0.343516 -0.389016
3.55777 4.16514 1.01355 -0.000973633 0.0205635 0.0230222 -0.152233 0.772401 -0.616621
1.18241 3.01317 1.89602 -0.0648943 -0.0662536 0.0457401 0.661762 0.108263 0.741856
5.35584 0.961743 1.70038 -0.0256006 -0.0587568 0.0842769 -0.760725 0.605688 -0.233322
6.58144 5.48247 2.54478 -0.0616967 -0.0573222 0.0545018 0.525791 0.834413 0.165222
5.13103 3.96263 2.81561 -0.0405134 -0.0548203 -0.0322809 0.577765 0.0305669 -0.81563
1.87833 4.68573 3.26326 -0.014308 -0.162703 -0.0739155 0.531468 0.45526 0.714339
5.49001 1.36916 5.93712 0.0486378 -0.0170977 0.0481688 -0.56067 0.282962 0.778191
6.32761 1.99449 4.13078 -0.024155 0.0972809 0.0210096 0.109504 0.993869 0.0152914
5.26868 2.5714 1.06736 -0.0429495 -0.0676955 0.0313289 -0.342287 0.860043 -0.378372
6.37558 0.133657 1.48464 0.021633 -0.0481073 -0.0771051 -0.936627 0.0220032 -0.349636
0.00613767 5.82968 3.11635 -0.0455526 -0.0687076 0.00347959 -0.522983 -0.827601 -0.203875
0.32493 3.16752 2.59976 0.115442 -0.0576228 -0.0227566 0.0863954 -0.17749 0.980323
1.00212 5.65696 0.906518 0.0161583 -0.0250683 -0.00467142 -0.602831 0.445535 0.661886
3.191 6.7111 0.202617 0.0518568 0.0310327 0.0500583 -0.30138 0.149922 0.941644
2.74253 2.51339 4.20121 -0.0289473 -0.00402752 0.0299271 0.00179657 -0.990094 -0.140398
5.90686 5.96862 3.58618 -0.0166109 -0.0965549 0.0675477 0.109434 0.782322 -0.613186
2.97889 0.553323 4.23737 0.0524056 0.0440483 -0.0921293 0.274288 -0.805264 0.525658
3.28149 4.67475 7.21057 0.0996883 0.0882951 0.108625 0.746481 0.640573 0.180093
0.895586 0.112726 6.01812 0.0665221 0.0269826 -0.0175455 0.396085 -0.805184 -0.441356
2.16216 0.2309 5.27839 0.0496148 0.0634602 0.0417068 0.818458 0.348665 -0.456683
5.40408 1.39219 3.44568 -0.0423577 0.11955 -0.107627 0.389242 -0.564573 0.727838
0.446316 5.34988 2.84871 -0.00351965 0.027949 -0.0141561 -0.87596 -0.404869 -0.262252
1.86754 5.94482 0.171374 0.016622 -0.0232311 0.0686329 -0.540525 0.796086 -0.272175
7.03068 0.723861 3.82184 0.030365 0.0159503 -0.0568598 0.265611 -0.93561 0.23256
1.28376 5.85982 3.93562 0.0536978 -0.0330537 0.0120714 -0.164695 0.845943 0.507204
7.10174 4.22776 2.45062 -0.0675358 0.0645556 0.0644113 0.472018 -0.515616 -0.71508
3.88536 5.04421 2.71123 -0.0287971 -0.0500072 0.10897 0.59699 0.746026 0.295038
5.04642 6.17117 7.20711 3.71757e-05 -0.0165636 -0.0383622 0.753266 0.185658 -0.630968
1.09762 3.80516 2.64755 0.0491276 0.0344033 0.0420923 0.370297 -0.32718 0.869387
1.02839 2.80993 2.65989 -0.0271043 -0.102441 0.0323726 0.521636 0.532166 0.666854
5.01145 1.87074 0.0710857 0.025336 -0.0538978 0.0173656 -0.559214 0.745135 0.363392
0.515166 1.99359 4.87361 -0.0777117 -0.0490845 -0.052179 -0.414901 0.717945 -0.558939
7.22489 5.71013 2.16447 -0.0778718 -0.0283303 0.0264894 -0.69621 -0.562456 -0.446021
2.617 6.71025 6.61283 -0.000846148 0.0267811 0.0948657 0.0382522 -0.0495941 0.998037
0.0798293 4.05956 0.517155 -0.000120973 0.0231559 -0.0241644 0.890198 0.450489 -0.0678735
2.5959 3.99803 4.49252 -0.0247244 0.0238528 0.00681853 -0.973904 0.226088 0.019872
6.48243 6.22239 2.99913 0.00926174 0.0513565 0.00733977 -0.587716 -0.808375 -0.0334609
2.53339 7.08693 2.61876 -0.0164882 -0.0247063 0.0292047 0.37007 -0.869276 -0.32773
0.783905 0.846147 3.89344 -0.0870929 -0.0043154 -0.0239589 -0.558323 -0.803225 0.207616
5.28448 5.53611 4.52561 0.0408158 -0.0266005 -0.0397176 0.967218 -0.101543 0.232763
2.46864 6.61624 1.2002 0.0453057 0.10146 -0.00304508 0.0563741 0.396858 -0.916147
5.29446 6.80032 1.54117 -0.000813468 -0.0796741 -0.0738057 0.749712 -0.648723 0.130734
6.17237 7.20847 0.592884 -0.00569962 -0.0190753 -0.0133557 0.813707 0.0336143 0.580303
3.59937 5.72941 6.10486 0.056336 -0.0153682 -0.0828295 -0.924037 -0.293676 0.244767
5.19699 2.92642 2.40158 0.00654372 0.0303587 0.061503 0.272436 -0.913926 0.300861
5.81113 3.11941 0.186769 -0.087748 -0.0106387 -0.011684 0.0704432 0.0865543 -0.993754
5.61989 5.49928 2.22182 0.00632141 0.146301 -0.0562197 0.313803 0.929 -0.196178
1.53774 0.606319 3.38475 -0.00424876 0.078646 0.0542831 0.168543 -0.097791 0.980831
1.03819 4.66189 5.58078 0.0523513 -0.022023 -0.00525815 -0.25704 0.716105 -0.648941
6.29578 4.47097 0.328528 0.0353827 0.0505451 -0.0475324 0.976228 0.0540695 0.209896
3.65737 6.16397 3.44172 -0.0450869 -0.14881 -0.07161 -0.0374448 0.967493 0.250112
2.2155 5.14181 6.82172 -0.0732054 0.0474319 0.117525 -0.816939 0.416101 0.399338
1.22077 1.45086 4.62013 -0.0460336 -0.0403603 0.0109759 -0.303379 -0.780985 0.545916
3.02788 3.4671 6.98775 0.0993105 0.155573 -0.00838352 0.606174 0.782612 -0.141671
2.76447 1.56368 3.02283 0.0619045 0.0272458 -0.0579577 -0.0463909 0.977517 -0.20569
3.71372 5.41454 1.8343 -0.0113822 0.063623 0.0235824 0.653269 -0.490842 -0.576467
4.968 3.31414 1.44368 0.077327 -0.0139158 0.146996 -0.977695 0.0861083 -0.191567
4.61339 3.34167 4.2894 -0.0183614 -0.0760456 -0.0812979 0.236044 0.0709897 0.969146
5.18392 6.1341 1.93087 0.00886382 -0.0104107 0.0438139 0.477327 -0.592254 -0.649148
2.08514 1.3659 3.95655 -0.0199217 -0.0431886 0.0214766 -0.427526 -0.746129 0.510404
5.21339 0.476592 3.76733 0.0277691 0.0124838 0.0518761 0.444329 -0.588861 0.67514
0.884429 2.53524 5.81956 -0.0150871 -0.144207 -0.0014185 -0.326882 0.894355 -0.305412
3.62729 3.05905 3.10282 -0.00586131 -0.0297203 0.068652 -0.661462 0.493889 -0.564395
6.38128 0.607565 6.18693 0.0850948 -0.0251527 -0.0204112 -0.3364 -0.464725 0.819064
0.698967 0.0144586 6.84192 0.0650688 -0.028529 -0.0311623 0.988482 -0.150123 0.0191189
4.06554 6.12464 4.31265 0.0227092 -0.0741651 -0.051929 -0.429317 0.00971798 0.903102
2.35954 3.5271 6.54324 -0.0505054 -0.0088994 0.00189625 0.767187 0.627495 -0.132945
7.20478 1.81185 0.430219 0.115222 0.0289277 -0.0440624 -0.921237 0.23699 0.308477
1.46147 2.11179 3.38085 0.0990302 0.0141913 0.111028 0.700891 0.0857419 0.708097
3.33732 6.39767 6.07169 -0.0700325 -0.0564295 0.0738118 -0.676005 -0.664989 0.317502
2.25163 3.53497 5.03231 -0.0177033 0.0845356 4.95418e-05 -0.127224 0.98378 0.126456
2.03297 1.15864 3.23092 0.103734 -0.00918034 -0.0168262 0.495651 -0.59508 0.632621
3.03068 3.7946 3.20738 -0.0541812 -0.0453921 0.0392227 -0.711447 -0.702643 0.0116483
0.944871 6.42546 1.35045 0.0217941 -0.0201087 -0.0243083 -0.405284 0.0237062 0.913883
5.19469 5.35537 0.340957 -0.0530203 0.0581254 0.0710285 -0.970577 0.197408 0.137875
4.97385 0.880282 6.52188 0.0527886 -0.010751 -0.0685032 0.111849 0.0587082 0.99199
3.30868 6.7188 1.3505 0.060909 0.0159281 0.076189 0.257871 -0.181597 -0.94896
1.96796 5.53952 5.09234 0.0158461 0.00184211 0.0367584 0.102385 -0.970538 0.218113
1.2533 4.82938 0.0148464 0.032103 -0.0550207 -0.0318335 0.988515 -0.105262 -0.108434
5.34854 3.43036 4.36436 0.0445656 0.175828 -0.0927962 -0.112821 0.151462 -0.982003
3.95326 6.36891 2.181 -0.0519809 -0.160173 0.104963 -0.0876231 -0.686583 0.721752
6.93719 6.71778 0.617341 0.0300462 -0.05408 -0.0113597 -0.136941 -0.843969 0.518617
6.55161 5.54808 3.39842 -0.00796887 -0.0158312 -0.0145968 0.465107 0.844303 0.266133
1.06268 0.144155 0.895995 -0.010344 0.0127041 0.0340657 -0.147765 0.52622 0.837411
1.94779 5.3536 4.30176 0.00491413 -0.107183 -0.00599654 -0.133683 0.904867 -0.404159
6.77351 1.65529 5.43922 0.0183401 -0.0493183 0.0300649 0.746996 -0.0949202 -0.658018
2.99338 0.0502541 6.68805 -0.0277048 0.0145804 0.0166936 -0.610786 -0.109042 0.784252
0.83719 3.9665 5.23753 -0.0221772 0.0627133 -0.0289929 0.260346 -0.746338 0.612535
4.34816 4.96326 3.94978 0.0113884 -0.157382 0.0720429 -0.0731576 -0.721588 0.688447
4.90806 1.65873 4.29851 0.104299 0.0134428 0.0337397 -0.251613 -0.402796 -0.880026
3.98977 5.57122 6.99355 -0.0051647 0.0472825 -0.04434 0.962966 0.027138 0.268255
2.98775 0.467857 0.220255 -0.0106493 0.0638897 -0.0289341 -0.523403 -0.47663 0.706309
1.94472 4.03155 2.03604 0.0958841 -0.0462914 -0.016543 0.743498 -0.563514 0.360087
0.456017 0.724078 3.26049 0.070553 0.0723461 0.0508081 0.260996 0.965324 -0.00559035
5.9932 6.78813 5.18791 0.0524745 0.0219849 -0.0309917 0.789449 -0.0100279 0.613735
5.19952 0.990955 2.46235 -0.0629437 0.0336697 -0.0784747 -0.611403 0.424618 -0.667746
1.30514 6.77036 6.3904 -0.11096 -0.0463728 0.0499783 0.802655 0.49667 -0.330248
3.35634 1.46295 2.43701 -0.0454532 0.0901382 -0.0543707 0.376764 -0.602454 0.703632
1.89134 1.69598 5.01454 0.0278662 -0.025914 0.0248167 -0.768128 -0.380787 0.514763
4.53157 0.914337 1.41001 0.0384986 -0.0834634 -0.0194856 0.800868 -0.597852 0.0344104
0.655721 6.57191 0.126785 -0.01299 -0.00156288 -0.0377074 -0.434411 0.898005 0.0698084
3.78665 0.441908 3.96537 0.0522932 -0.0568421 0.0310951 0.534388 -0.42168 0.73254
5.93845 2.82099 3.8643 0.0528781 -0.060928 -0.0241717 -0.068444 -0.994929 -0.0737053
4.43939 3.98638 1.82282 -0.0342018 0.0618359 -0.184519 0.0659935 -0.287062 0.955636
6.95749 3.22314 1.11351 -0.0298256 0.0133388 0.057857 -0.917004 -0.0989156 0.386419
6.94069 1.29608 4.50989 -0.0162523 -0.0650977 0.000925009 0.693517 0.279099 -0.664182
6.2639 4.04971 2.53183 -0.0411834 -0.00706393 0.103303 0.761743 -0.463882 -0.452284
2.68913 0.419875 1.2113 -0.000606957 -0.0147704 0.0945292 -0.0270566 -0.839246 0.543078
4.01141 2.04362 1.6339 0.0427561 0.000471265 -0.156286 -0.0669721 0.325206 -0.943269
4.57116 1.7241 6.25627 -0.0158663 0.0360685 -0.0393056 -0.306191 0.123851 0.943879
3.33454 1.47528 1.10965 0.0168872 0.0503484 0.00537788 0.0852261 -0.969432 -0.230084
4.61045 1.22724 0.248154 -0.0151216 0.0105655 -0.0599426 -0.474394 0.242797 -0.846168
4.95604 4.70108 0.733077 0.0448614 -0.0682784 0.0743195 -0.873836 0.035261 -0.484941
1.01536 3.13132 0.46822 0.0238627 0.036654 0.0208899 -0.704213 -0.414785 -0.576227
4.16447 4.46422 5.30548 0.00401905 -0.103576 -0.096636 -0.45273 -0.58703 0.671142
0.658669 2.32631 3.74667 -0.0203606 -0.0440843 0.0809348 0.0910057 0.732261 -0.674917
2.02368 5.41084 2.91566 0.0544868 -0.0188151 0.0171171 -0.0867666 -0.453072 -0.887242
5.59581 3.76847 0.961624 0.0555497 -0.0787368 0.0717221 0.958418 -0.20576 0.19773
7.21479 4.97276 0.687268 -0.0415095 -0.0374354 -0.0262046 -0.942052 0.00047141 -0.335467
4.31231 2.12697 4.14341 0.0641494 -0.0403597 -0.0543769 -0.348867 0.19145 0.917408
6.69148 4.67182 4.11113 -0.0661261 0.118 -0.0462246 -0.107733 0.877532 0.467259
1.36275 1.16615 6.96709 -0.0858581 -0.067777 0.0139784 0.297003 0.90894 -0.292605
6.23317 6.12402 7.10336 0.0320607 0.0307054 -0.042604 0.80718 0.162071 -0.567621
6.60956 2.66041 5.96094 -0.0578753 0.0921355 0.000612288 0.208436 0.727833 -0.65331
3.73376 2.08142 6.98547 -0.0381678 0.0166046 -0.0410375 -0.106696 0.94713 -0.302589
0.485732 1.36549 1.82349 0.00921604 0.0365463 -0.00722539 0.335914 0.941885 0.00392589
5.0657 5.57924 6.68897 0.0357701 -0.0781223 0.037299 0.338404 -0.796048 0.501787
1.99549 6.11988 0.968088 0.115187 -0.012611 0.0449305 0.558222 0.316102 -0.767116
1.74506 7.07944 2.00628 -0.00442219 0.0499922 0.101883 -0.0212378 0.379246 0.925052
2.46382 3.7075 3.72528 -0.0534567 0.00138618 -0.0112029 0.808517 0.53239 0.250721
6.37822 4.98312 5.74564 -0.0162448 0.101656 -0.00304301 0.644162 0.761292 -0.0740928
2.56088 4.51186 1.25087 -0.0364164 -0.0445343 0.0344178 0.492985 -0.32144 -0.808482
0.223254 0.155212 5.40578 0.00957049 0.0496515 -0.0736651 0.567517 0.197693 -0.799276
2.0444 3.41634 0.232442 -0.0493136 -0.0726689 0.0319594 -0.677541 -0.683276 -0.272163
4.26122 3.76992 0.526106 0.0215026 -0.0443021 0.0169207 -0.371046 0.915474 0.155667
0.653938 2.31435 7.17429 -0.010654 -0.0415647 -0.0490173 -0.955306 0.104983 0.276351
6.86231 3.2265 4.21939 -0.0181264 0.0531325 -0.033252 0.56421 -0.745939 -0.353897
6.07199 4.97958 6.5406 -0.0423018 0.00890188 0.0116056 0.645781 0.710924 -0.278486
5.31807 2.20494 3.82207 0.0289055 -0.0496072 0.00671555 0.276441 -0.916015 0.290685
1.8011 6.90978 2.99405 0.0357927 0.0384458 0.0369682 -0.274219 -0.428142 -0.861103
5.37771 4.81103 4.07058 -0.00994631 -0.0756512 -0.0900064 0.64911 0.252896 0.717426
3.82108 3.23909 4.43596 -0.0607517 -0.15837 -0.0395762 0.00321962 0.887132 0.461505
